Division,District,Upazila,Depth,Arsenic,Union
Barisal,Jhalokati,Jhalokati Sadar,259,4,Sekherhat
Barisal,Jhalokati,Jhalokati Sadar,251,6,Gabkhan Dhansiri
Barisal,Jhalokati,Jhalokati Sadar,259,3,Gabkhan Dhansiri
Dhaka,Gopalganj,Kotali Para,233,9,Radhaganj
Dhaka,Gopalganj,Kotali Para,233,7,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,7,Ghagar
Dhaka,Gopalganj,Kotali Para,238,7,Amtali
Dhaka,Gopalganj,Kotali Para,233,8,Amtali
Dhaka,Gopalganj,Kotali Para,233,6,Amtali
Dhaka,Gopalganj,Kotali Para,238,1,Amtali
Dhaka,Gopalganj,Kotali Para,238,1,Amtali
Dhaka,Gopalganj,Kotali Para,233,0.5,Amtali
Dhaka,Gopalganj,Kotali Para,238,1,Amtali
Dhaka,Gopalganj,Kotali Para,238,1,Amtali
Dhaka,Gopalganj,Kotali Para,238,1,Amtali
Dhaka,Gopalganj,Kotali Para,238,1,Amtali
Dhaka,Gopalganj,Kotali Para,238,1,Amtali
Dhaka,Gopalganj,Kotali Para,238,0.5,Amtali
Dhaka,Gopalganj,Kotali Para,238,0.5,Amtali
Dhaka,Gopalganj,Kotali Para,238,1,Amtali
Dhaka,Gopalganj,Kotali Para,238,1,Amtali
Dhaka,Narayanganj,Bandar,252,4,Kalagachhia
Dhaka,Gopalganj,Kotali Para,255,10,Bandhabari
Dhaka,Gopalganj,Kotali Para,255,10,Radhaganj
Dhaka,Gopalganj,Kotali Para,255,9,Bandhabari
Dhaka,Gopalganj,Kotali Para,255,7,Bandhabari
Dhaka,Gopalganj,Kotali Para,255,10,Bandhabari
Dhaka,Gopalganj,Kotali Para,261,10,Bandhabari
Dhaka,Gopalganj,Kotali Para,255,10,Bandhabari
Dhaka,Gopalganj,Kotali Para,255,10,Bandhabari
Dhaka,Gopalganj,Kotali Para,255,12,Bandhabari
Dhaka,Gopalganj,Kotali Para,259,10,Bandhabari
Dhaka,Gopalganj,Kotali Para,255,13,Bandhabari
Dhaka,Gopalganj,Kotali Para,255,13,Bandhabari
Dhaka,Gopalganj,Kotali Para,255,13,Bandhabari
Dhaka,Gopalganj,Kotali Para,255,11,Bandhabari
Dhaka,Gopalganj,Kotali Para,255,12,Bandhabari
Dhaka,Gopalganj,Kotali Para,255,13,Bandhabari
Dhaka,Gopalganj,Kotali Para,255,1,Bandhabari
Dhaka,Gopalganj,Kotali Para,255,11,Bandhabari
Dhaka,Gopalganj,Kotali Para,255,4,Bandhabari
Dhaka,Gopalganj,Kotali Para,247,7,Kotalipara Paurashava
Dhaka,Gopalganj,Kotali Para,247,5,Ghagar
Dhaka,Gopalganj,Kotali Para,247,5,Ghagar
Dhaka,Gopalganj,Kotali Para,238,4,Ghagar
Dhaka,Gopalganj,Kotali Para,238,3,Ghagar
Dhaka,Gopalganj,Kotali Para,247,3,Ghagar
Dhaka,Gopalganj,Kotali Para,238,1,Ghagar
Dhaka,Gopalganj,Kotali Para,247,3,Ghagar
Dhaka,Gopalganj,Kotali Para,247,6,Ghagar
Dhaka,Gopalganj,Kotali Para,247,13,Ghagar
Dhaka,Gopalganj,Kotali Para,247,4,Ghagar
Dhaka,Gopalganj,Kotali Para,238,7,Ghagar
Dhaka,Gopalganj,Kotali Para,247,3,Ghagar
Dhaka,Gopalganj,Kotali Para,247,4,Ghagar
Dhaka,Gopalganj,Kotali Para,247,8,Ghagar
Dhaka,Gopalganj,Kotali Para,247,8,Ghagar
Dhaka,Gopalganj,Kotali Para,238,7,Kotalipara Paurashava
Dhaka,Gopalganj,Kotali Para,247,9,Kotalipara Paurashava
Dhaka,Gopalganj,Kotali Para,238,7,Kotalipara Paurashava
Dhaka,Gopalganj,Kotali Para,238,6,Kotalipara Paurashava
Dhaka,Gopalganj,Kotali Para,247,7,Ghagar
Dhaka,Gopalganj,Kotali Para,238,2,Hiran
Dhaka,Gopalganj,Kotali Para,238,1,Hiran
Dhaka,Gopalganj,Kotali Para,238,1,Hiran
Dhaka,Gopalganj,Kotali Para,238,1,Hiran
Dhaka,Gopalganj,Kotali Para,238,1,Hiran
Dhaka,Gopalganj,Kotali Para,238,1,Hiran
Dhaka,Gopalganj,Kotali Para,238,1,Hiran
Dhaka,Gopalganj,Kotali Para,238,2,Hiran
Dhaka,Gopalganj,Kotali Para,238,2,Hiran
Dhaka,Gopalganj,Kotali Para,238,2,Hiran
Dhaka,Gopalganj,Kotali Para,238,1,Kushla
Dhaka,Gopalganj,Kotali Para,238,1,Hiran
Dhaka,Gopalganj,Kotali Para,238,1,Hiran
Dhaka,Gopalganj,Kotali Para,238,0.5,Hiran
Dhaka,Gopalganj,Kotali Para,247,0.5,Hiran
Dhaka,Gopalganj,Kotali Para,233,0.5,Hiran
Dhaka,Gopalganj,Kotali Para,238,1,Hiran
Dhaka,Gopalganj,Kotali Para,238,1,Hiran
Dhaka,Gopalganj,Kotali Para,238,0.5,Hiran
Dhaka,Gopalganj,Kotali Para,238,0.5,Hiran
Dhaka,Gopalganj,Kotali Para,238,0.5,Hiran
Dhaka,Gopalganj,Kotali Para,238,0.5,Hiran
Dhaka,Gopalganj,Kotali Para,233,0.5,Pinjuri
Dhaka,Gopalganj,Kotali Para,233,0.5,Hiran
Dhaka,Gopalganj,Kotali Para,233,1,Hiran
Dhaka,Gopalganj,Kotali Para,233,1,Hiran
Dhaka,Gopalganj,Kotali Para,238,1,Hiran
Dhaka,Gopalganj,Kotali Para,233,0.5,Hiran
Dhaka,Gopalganj,Kotali Para,233,0.5,Pinjuri
Chittagong,Chandpur,Kachua,205,0.1,Sachar
Khulna,Khulna,Dacope,274,0.7,Bajua
Khulna,Khulna,Sonadanga,323,0,Ward No-16
Chittagong,Chandpur,Kachua,281,0.1,Karaia
Chittagong,Chandpur,Kachua,336,0.1,Karaia
Chittagong,Chandpur,Kachua,183,0.1,Karaia
Khulna,Khulna,Rupsa,264,0,Ghatbhogh
Khulna,Khulna,Khulna Sadar,274,0.1,Ward No-27
Dhaka,Gopalganj,Kotali Para,238,5,Kandi
Dhaka,Gopalganj,Kotali Para,238,5,Kandi
Dhaka,Gopalganj,Kotali Para,247,4,Kandi
Dhaka,Gopalganj,Kotali Para,238,5,Kandi
Dhaka,Gopalganj,Kotali Para,238,6,Kandi
Dhaka,Gopalganj,Kotali Para,238,5,Kandi
Dhaka,Gopalganj,Kotali Para,238,4,Kandi
Dhaka,Gopalganj,Kotali Para,238,4,Kandi
Dhaka,Gopalganj,Kotali Para,238,3,Kandi
Dhaka,Gopalganj,Kotali Para,238,6,Kandi
Dhaka,Gopalganj,Kotali Para,238,3,Kandi
Dhaka,Gopalganj,Kotali Para,238,3,Kandi
Dhaka,Gopalganj,Kotali Para,238,4,Kandi
Dhaka,Gopalganj,Kotali Para,238,4,Kandi
Dhaka,Gopalganj,Kotali Para,238,3,Kandi
Dhaka,Gopalganj,Kotali Para,238,5,Kandi
Dhaka,Gopalganj,Kotali Para,238,4,Kandi
Dhaka,Gopalganj,Kotali Para,238,4,Kandi
Dhaka,Gopalganj,Kotali Para,238,3,Kandi
Dhaka,Gopalganj,Kotali Para,238,5,Kandi
Dhaka,Gopalganj,Kotali Para,238,6,Kandi
Dhaka,Gopalganj,Kotali Para,238,4,Kandi
Dhaka,Gopalganj,Kotali Para,247,1,Kandi
Dhaka,Gopalganj,Kotali Para,247,3,Kandi
Dhaka,Gopalganj,Kotali Para,247,5,Kandi
Dhaka,Gopalganj,Kotali Para,247,5,Kandi
Dhaka,Gopalganj,Kotali Para,247,5,Kandi
Dhaka,Gopalganj,Kotali Para,247,7,Kandi
Dhaka,Gopalganj,Kotali Para,247,4,Kandi
Dhaka,Gopalganj,Kotali Para,247,7,Kandi
Dhaka,Gopalganj,Kotali Para,238,6,Kandi
Dhaka,Gopalganj,Kotali Para,238,6,Kandi
Dhaka,Gopalganj,Kotali Para,238,7,Kandi
Dhaka,Gopalganj,Kotali Para,238,7,Kandi
Dhaka,Gopalganj,Kotali Para,233,7,Kalabari
Dhaka,Gopalganj,Kotali Para,233,8,Kalabari
Dhaka,Gopalganj,Kotali Para,233,8,Kalabari
Dhaka,Gopalganj,Kotali Para,233,8,Kalabari
Dhaka,Gopalganj,Kotali Para,233,9,Kalabari
Dhaka,Gopalganj,Kotali Para,238,9,Kalabari
Dhaka,Gopalganj,Kotali Para,238,9,Kalabari
Dhaka,Gopalganj,Kotali Para,233,8,Kalabari
Dhaka,Gopalganj,Kotali Para,233,10,Kalabari
Dhaka,Gopalganj,Kotali Para,233,9,Kalabari
Dhaka,Gopalganj,Kotali Para,233,7,Kalabari
Dhaka,Gopalganj,Kotali Para,233,8,Kalabari
Dhaka,Gopalganj,Kotali Para,233,12,Kalabari
Dhaka,Gopalganj,Kotali Para,238,8,Kalabari
Dhaka,Gopalganj,Kotali Para,233,7,Kalabari
Dhaka,Gopalganj,Kotali Para,233,8,Kalabari
Dhaka,Gopalganj,Kotali Para,233,10,Kalabari
Dhaka,Gopalganj,Kotali Para,233,7,Kalabari
Dhaka,Gopalganj,Kotali Para,233,7,Kalabari
Dhaka,Gopalganj,Kotali Para,238,6,Kalabari
Dhaka,Gopalganj,Kotali Para,233,3,Kushla
Dhaka,Gopalganj,Kotali Para,238,1,Kushla
Dhaka,Gopalganj,Kotali Para,238,1,Kushla
Dhaka,Gopalganj,Kotali Para,238,0.5,Kushla
Dhaka,Gopalganj,Kotali Para,238,1,Kushla
Dhaka,Gopalganj,Kotali Para,238,0.5,Kushla
Dhaka,Gopalganj,Kotali Para,238,0.5,Kushla
Dhaka,Gopalganj,Kotali Para,238,1,Kushla
Dhaka,Gopalganj,Kotali Para,238,1,Kushla
Dhaka,Gopalganj,Kotali Para,238,1,Kushla
Dhaka,Gopalganj,Kotali Para,233,1,Kushla
Dhaka,Gopalganj,Kotali Para,238,3,Kushla
Dhaka,Gopalganj,Kotali Para,238,2,Kushla
Dhaka,Gopalganj,Kotali Para,233,2,Kushla
Dhaka,Gopalganj,Kotali Para,233,2,Kushla
Dhaka,Gopalganj,Kotali Para,238,3,Kushla
Dhaka,Gopalganj,Kotali Para,238,11,Kushla
Dhaka,Gopalganj,Kotali Para,233,3,Kushla
Dhaka,Gopalganj,Kotali Para,238,3,Kushla
Dhaka,Gopalganj,Kotali Para,233,3,Kushla
Dhaka,Gopalganj,Kotali Para,238,2,Kushla
Dhaka,Gopalganj,Kotali Para,238,2,Kushla
Dhaka,Gopalganj,Kotali Para,238,2,Kushla
Dhaka,Gopalganj,Kotali Para,238,2,Kushla
Dhaka,Gopalganj,Kotali Para,238,2,Kushla
Dhaka,Gopalganj,Kotali Para,238,4,Kushla
Dhaka,Gopalganj,Kotali Para,238,2,Kushla
Dhaka,Gopalganj,Kotali Para,233,1,Pinjuri
Dhaka,Gopalganj,Kotali Para,233,1,Pinjuri
Dhaka,Gopalganj,Kotali Para,233,1,Pinjuri
Dhaka,Gopalganj,Kotali Para,233,1,Pinjuri
Dhaka,Gopalganj,Kotali Para,233,1,Pinjuri
Dhaka,Gopalganj,Kotali Para,230,0.5,Pinjuri
Dhaka,Gopalganj,Kotali Para,230,1,Pinjuri
Dhaka,Gopalganj,Kotali Para,229,1,Pinjuri
Dhaka,Gopalganj,Kotali Para,238,0.5,Pinjuri
Dhaka,Gopalganj,Kotali Para,238,0.5,Pinjuri
Dhaka,Gopalganj,Kotali Para,238,0.5,Pinjuri
Dhaka,Gopalganj,Kotali Para,238,3,Pinjuri
Dhaka,Gopalganj,Kotali Para,229,0.5,Pinjuri
Dhaka,Gopalganj,Kotali Para,229,0.5,Pinjuri
Dhaka,Gopalganj,Kotali Para,230,1,Pinjuri
Dhaka,Gopalganj,Kotali Para,238,0.5,Ghagar
Dhaka,Gopalganj,Kotali Para,230,1,Pinjuri
Dhaka,Gopalganj,Kotali Para,233,0.5,Pinjuri
Dhaka,Gopalganj,Kotali Para,233,2,Pinjuri
Dhaka,Gopalganj,Kotali Para,233,2,Pinjuri
Dhaka,Gopalganj,Kotali Para,238,2,Pinjuri
Dhaka,Gopalganj,Kotali Para,238,2,Pinjuri
Dhaka,Gopalganj,Kotali Para,238,1,Pinjuri
Dhaka,Gopalganj,Kotali Para,233,2,Pinjuri
Dhaka,Gopalganj,Kotali Para,233,1,Pinjuri
Dhaka,Gopalganj,Kotali Para,233,1,Pinjuri
Dhaka,Gopalganj,Kotali Para,233,1,Pinjuri
Dhaka,Gopalganj,Kotali Para,233,1,Pinjuri
Dhaka,Gopalganj,Kotali Para,233,1,Pinjuri
Dhaka,Gopalganj,Kotali Para,233,1,Kandi
Dhaka,Gopalganj,Kotali Para,238,1,Pinjuri
Dhaka,Gopalganj,Kotali Para,238,1,Pinjuri
Dhaka,Gopalganj,Kotali Para,238,1,Pinjuri
Dhaka,Gopalganj,Kotali Para,233,1,Kandi
Dhaka,Gopalganj,Kotali Para,233,1,Kandi
Dhaka,Gopalganj,Kotali Para,233,1,Kandi
Dhaka,Gopalganj,Kotali Para,233,1,Kandi
Dhaka,Gopalganj,Kotali Para,233,1,Kandi
Dhaka,Gopalganj,Kotali Para,238,4,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,7,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,6,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,7,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,7,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,5,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,6,Radhaganj
Dhaka,Gopalganj,Kotali Para,233,6,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,7,Radhaganj
Dhaka,Gopalganj,Kotali Para,233,7,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,6,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,7,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,6,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,7,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,7,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,7,Radhaganj
Dhaka,Gopalganj,Kotali Para,233,7,Radhaganj
Dhaka,Gopalganj,Kotali Para,233,7,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,6,Radhaganj
Dhaka,Gopalganj,Kotali Para,233,8,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,6,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,7,Radhaganj
Dhaka,Gopalganj,Kotali Para,233,6,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,7,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,7,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,7,Radhaganj
Dhaka,Gopalganj,Kotali Para,233,7,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,9,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,8,Radhaganj
Dhaka,Gopalganj,Kotali Para,233,8,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,7,Radhaganj
Dhaka,Gopalganj,Kotali Para,224,3,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,8,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,7,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,8,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,8,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,9,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,10,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,12,Radhaganj
Dhaka,Gopalganj,Kotali Para,233,12,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,8,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,10,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,10,Radhaganj
Dhaka,Gopalganj,Kotali Para,213,8,Radhaganj
Dhaka,Gopalganj,Kotali Para,229,7,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,7,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,9,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,7,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,4,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,4,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,6,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,6,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,6,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,8,Ramshil
Dhaka,Gopalganj,Kotali Para,229,5,Ramshil
Dhaka,Gopalganj,Kotali Para,233,9,Ramshil
Dhaka,Gopalganj,Kotali Para,233,9,Ramshil
Dhaka,Gopalganj,Kotali Para,229,9,Sadullapur
Dhaka,Gopalganj,Kotali Para,238,9,Ramshil
Dhaka,Gopalganj,Kotali Para,238,8,Ramshil
Dhaka,Gopalganj,Kotali Para,238,7,Ramshil
Dhaka,Gopalganj,Kotali Para,238,8,Ramshil
Dhaka,Gopalganj,Kotali Para,238,10,Ramshil
Dhaka,Gopalganj,Kotali Para,238,7,Ramshil
Dhaka,Gopalganj,Kotali Para,238,8,Ramshil
Dhaka,Gopalganj,Kotali Para,238,8,Ramshil
Dhaka,Gopalganj,Kotali Para,233,8,Ramshil
Barisal,Barisal,Agailjhara,229,8,Bakal
Dhaka,Gopalganj,Kotali Para,229,7,Ramshil
Dhaka,Gopalganj,Kotali Para,229,9,Ramshil
Barisal,Barisal,Agailjhara,229,7,Bakal
Dhaka,Gopalganj,Kotali Para,233,9,Ramshil
Dhaka,Gopalganj,Kotali Para,233,3,Ramshil
Dhaka,Gopalganj,Kotali Para,233,8,Suagram
Dhaka,Gopalganj,Kotali Para,238,8,Suagram
Dhaka,Gopalganj,Kotali Para,233,10,Suagram
Dhaka,Gopalganj,Kotali Para,238,10,Suagram
Dhaka,Gopalganj,Kotali Para,233,9,Suagram
Dhaka,Gopalganj,Kotali Para,233,10,Suagram
Dhaka,Gopalganj,Kotali Para,233,11,Suagram
Dhaka,Gopalganj,Kotali Para,233,10,Suagram
Dhaka,Gopalganj,Kotali Para,238,11,Suagram
Dhaka,Gopalganj,Kotali Para,233,4,Suagram
Dhaka,Gopalganj,Kotali Para,238,11,Suagram
Dhaka,Gopalganj,Kotali Para,238,12,Suagram
Dhaka,Gopalganj,Kotali Para,238,18,Suagram
Dhaka,Gopalganj,Kotali Para,233,13,Suagram
Dhaka,Gopalganj,Kotali Para,233,11,Suagram
Dhaka,Gopalganj,Kotali Para,233,13,Suagram
Barisal,Barisal,Agailjhara,238,12,Bagdha
Dhaka,Gopalganj,Kotali Para,233,11,Suagram
Dhaka,Gopalganj,Kotali Para,233,6,Suagram
Dhaka,Gopalganj,Kotali Para,233,11,Suagram
Dhaka,Gopalganj,Kotali Para,233,9,Suagram
Dhaka,Gopalganj,Kotali Para,238,2,Sadullapur
Dhaka,Gopalganj,Kotali Para,238,3,Sadullapur
Dhaka,Gopalganj,Kotali Para,233,1,Sadullapur
Dhaka,Gopalganj,Kotali Para,233,1,Sadullapur
Dhaka,Gopalganj,Kotali Para,233,1,Sadullapur
Dhaka,Gopalganj,Kotali Para,238,1,Sadullapur
Dhaka,Gopalganj,Kotali Para,233,2,Sadullapur
Dhaka,Gopalganj,Kotali Para,233,1,Sadullapur
Dhaka,Gopalganj,Kotali Para,233,2,Sadullapur
Dhaka,Gopalganj,Kotali Para,233,1,Radhaganj
Dhaka,Gopalganj,Kotali Para,229,2,Sadullapur
Dhaka,Gopalganj,Kotali Para,238,1,Sadullapur
Dhaka,Gopalganj,Kotali Para,229,2,Sadullapur
Dhaka,Gopalganj,Kotali Para,229,2,Sadullapur
Dhaka,Gopalganj,Kotali Para,229,2,Sadullapur
Dhaka,Gopalganj,Kotali Para,238,3,Sadullapur
Dhaka,Gopalganj,Kotali Para,238,2,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,3,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,3,Sadullapur
Dhaka,Gopalganj,Kotali Para,233,3,Sadullapur
Dhaka,Gopalganj,Kotali Para,233,3,Sadullapur
Dhaka,Gopalganj,Kotali Para,233,3,Sadullapur
Dhaka,Gopalganj,Kotali Para,233,2,Sadullapur
Dhaka,Gopalganj,Kotali Para,238,2,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,2,Radhaganj
Dhaka,Gopalganj,Kotali Para,238,2,Sadullapur
Dhaka,Gopalganj,Kotali Para,233,1,Sadullapur
Dhaka,Gopalganj,Kotali Para,238,1,Sadullapur
Dhaka,Gopalganj,Kotali Para,233,2,Sadullapur
Dhaka,Gopalganj,Kotali Para,233,2,Sadullapur
Dhaka,Gopalganj,Kotali Para,238,2,Sadullapur
Dhaka,Gopalganj,Kotali Para,233,3,Sadullapur
Dhaka,Gopalganj,Kotali Para,238,4,Sadullapur
Dhaka,Gopalganj,Kotali Para,238,4,Sadullapur
Dhaka,Gopalganj,Kotali Para,233,4,Sadullapur
Dhaka,Gopalganj,Kotali Para,233,4,Sadullapur
Dhaka,Gopalganj,Kotali Para,233,3,Sadullapur
Dhaka,Gopalganj,Kotali Para,238,3,Sadullapur
Dhaka,Gopalganj,Kotali Para,233,2,Sadullapur
Dhaka,Gopalganj,Kotali Para,233,3,Sadullapur
Dhaka,Gopalganj,Kotali Para,238,3,Sadullapur
,,,165,1.1,
Dhaka,Munshiganj,Gazaria,274,1,Bhaber Char
Chittagong,Comilla,Manoharganj,195,0.1,Dakshin Jhalam
Dhaka,Narayanganj,Sonargaon,265,2,Noagaon
Chittagong,Comilla,Manoharganj,215,10,Baishgaon
Chittagong,Noakhali,Chatkhil,218,24,Mohammadpur
Dhaka,Madaripur,Madaripur Sadar,238,3.1,Madaripur Paurashava
Chittagong,Comilla,Muradnagar,197,12.17,Sreekail
Dhaka,Munshiganj,Gazaria,236,1,Bhaber Char
Dhaka,Narayanganj,Sonargaon,202,1,Pirijpur
Dhaka,Munshiganj,Gazaria,195,1,Imampur
Dhaka,Narayanganj,Sonargaon,216,2,Noagaon
Chittagong,Noakhali,Hatiya,213,0,Burir Char
Chittagong,Noakhali,Hatiya,287,0,Burir Char
Chittagong,Noakhali,Kabirhat,195,0,Kabirhat Paurashava
Chittagong,Noakhali,Kabirhat,299,0,Kabirhat Paurashava
Chittagong,Brahamanbaria,Nabinagar,222,53,Nabinagar Paurashava
Khulna,Narail,Narail Sadar,329,0,Banshgram
Khulna,Narail,Narail Sadar,317,0,Banshgram
Khulna,Narail,Narail Sadar,155,0,Banshgram
Barisal,Patuakhali,Patuakhali Sadar,274,10,Paurashava
Khulna,Khulna,Phultala,317,0.5,Damodar
Khulna,Khulna,Sonadanga,305,0.5,Ward No-18
Khulna,Khulna,Batiaghata,295,0.5,Jalma
Khulna,Khulna,Khulna Sadar,287,2,Ward No-31
Khulna,Khulna,Phultala,305,0.5,Damodar
Khulna,Khulna,Khan Jahan Ali,284,0.5,Atra Gilatala
Khulna,Khulna,Khan Jahan Ali,305,0.5,Atra Gilatala
Khulna,Khulna,Rupsa,305,0.5,Sreefaltala
Khulna,Khulna,Daulatpur,311,0.5,Aranghata
Khulna,Khulna,Khalishpur,305,0.5,Ward No-14
Khulna,Khulna,Khalishpur,305,0.5,Ward No-15
Barisal,Patuakhali,Dumki,201,3,Angaria
Barisal,Patuakhali,Dumki,311,3,Angaria
Barisal,Patuakhali,Galachipa,180,3,Golkhali
Barisal,Pirojpur,Bhandaria,165,3,Gauripur
Barisal,Pirojpur,Bhandaria,253,3,Gauripur
Barisal,Pirojpur,Bhandaria,316,23,Gauripur
Dhaka,Narayanganj,Sonargaon,283,3,Pirijpur
Khulna,Khulna,Khan Jahan Ali,311,0.5,Atra Gilatala
Khulna,Khulna,Dumuria,305,0.5,Rangpur
Dhaka,Faridpur,Faridpur Sadar,176,18,Aliabad
Chittagong,Lakshmipur,Roypur,375,0.1,Roypur Paurashava
Chittagong,Lakshmipur,Ramganj,195,0.1,Chandipur
Dhaka,Faridpur,Faridpur Sadar,165,20,Greda
Dhaka,Faridpur,Faridpur Sadar,204,52,Faridpur Paurashava
Dhaka,Faridpur,Faridpur Sadar,213,0.1,Faridpur Paurashava
Dhaka,Faridpur,Faridpur Sadar,213,1,Faridpur Paurashava
Dhaka,Faridpur,Faridpur Sadar,185,9,Faridpur Paurashava
Khulna,Khulna,Phultala,262,1,Damodar
Khulna,Khulna,Batiaghata,187,1,Batiaghata
Khulna,Khulna,Khalishpur,312,1,Ward No-15
Khulna,Khulna,Dighalia,282,1,Senhati
Dhaka,Shariatpur,Shariatpur Sadar,246,1,Shariatpur Paurashava
Dhaka,Gopalganj,Muksudpur,281,1,Muksudpur Paurashava
Chittagong,Chandpur,Faridganj,251,1,Faridganj Paurashava
Chittagong,Lakshmipur,Ramganj,282,1,Ramganj Paurashava
,,,221,6,
Chittagong,Lakshmipur,Ramgati,308,1,Char Alexandar
Chittagong,Feni,Chhagalnaiya,244,13,Chhagalnaiya Paurashava
Chittagong,Noakhali,Kabirhat,292,6,Bataiya
Chittagong,Chittagong,Banshkhali,203,1,Chambal
Chittagong,Chittagong,Double Mooring,184,1,Ward No-12 (Part)
Chittagong,Cox's Bazar,Chakaria,197,1,Khuntakhali
Chittagong,Cox's Bazar,Ukhia,164,1,Raja Palong
Chittagong,Cox's Bazar,Ramu,225,1,Chakmarkul
Khulna,Khulna,Khulna Sadar,213,0.5,Ward No-29
Dhaka,Madaripur,Shib Char,245,4.7,Shib Char Paurashava
Dhaka,Madaripur,Rajoir,301,3.5,Rajoir
Dhaka,Madaripur,Kalkini,240,2,Enayetnagar
Dhaka,Narayanganj,Narayanganj Sadar,164,0.5,Narayanganj Paurashava
Sylhet,Sylhet,Balaganj,148,17.1,Balaganj
Sylhet,Sylhet,Balaganj,251,29.8,Omarpur
Sylhet,Maulvibazar,Barlekha,157,1.8,Barlekha Paurashava
Sylhet,Sylhet,Golabganj,180,4.6,Golapganj Paurashava
Sylhet,Sunamganj,Dakshin Sunamganj,150,36,Durgapasha
Sylhet,Sunamganj,Chhatak,153,15.9,Saidergaon
Sylhet,Sunamganj,Chhatak,177,8.2,Kalaruka
Sylhet,Sunamganj,Jagannathpur,151,19.4,Kalkalia
Sylhet,Sunamganj,Dakshin Sunamganj,163,58.7,Purba Pagla
Chittagong,Brahamanbaria,Brahmanbaria Sadar,190,0.5,Brahmanbaria Paurashava
Khulna,Khulna,Phultala,340,0.5,Jamira
Khulna,Khulna,Batiaghata,331,0.5,Gangarampur
Khulna,Khulna,Batiaghata,305,0.5,Amirpur
Khulna,Khulna,Dumuria,295,0.8,Kharnia
Khulna,Khulna,Khulna Sadar,180,0.5,Ward No-31
Khulna,Khulna,Khulna Sadar,323,0.5,Ward No-21
Khulna,Khulna,Batiaghata,323,0.5,Jalma
Khulna,Khulna,Batiaghata,312,0.5,Baliadanga
Khulna,Khulna,Terokhada,271,2.9,Madhupur
Khulna,Khulna,Rupsa,295,1,Ghatbhogh
Khulna,Khulna,Rupsa,308,0.5,Naihati
Khulna,Khulna,Rupsa,322,3.8,Sreefaltala
Khulna,Khulna,Daulatpur,344,0.9,Ward No-06
Khulna,Khulna,Sonadanga,308,1.7,Ward No-16
Khulna,Khulna,Sonadanga,310,0.5,Ward No-25
Khulna,Satkhira,Satkhira Sadar,223,108,Dhulihar
Khulna,Khulna,Dumuria,279,2.8,Dumuria
Khulna,Khulna,Dumuria,184,0.9,Rudaghara
Khulna,Bagerhat,Fakirhat,276,0.8,Bahirdia Mansa
Khulna,Khulna,Khalishpur,246,0.5,Ward No-08
Khulna,Satkhira,Kaliganj,236,0.7,Dhalbaria
Khulna,Satkhira,Debhata,262,3.5,Parulia
Khulna,Bagerhat,Mollahat,279,0.5,Kulia
Khulna,Bagerhat,Rampal,276,3.2,Rampal
Khulna,Narail,Kalia,251,13.2,Kalia Paurashava
